id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
550300469094571522,Rental unit in Genève · ★4.43 · 1 bedroom · 1 bed · 1 bath,128016410,Bashar,,Commune de Genève,46.20892,6.1359,Entire home/apt,115,3,7,2023-08-18,0.33,1,112,5,
551192994960907593,Rental unit in Genève · ★4.67 · 1 bedroom · 1 bed · 1.5 shared baths,31723607,Marion,,Commune de Genève,46.20252,6.14045,Private room,,90,27,2022-08-21,1.21,1,0,0,
551406434878218056,Rental unit in Genève · ★5.0 · 1 bedroom · 1 bed · 1 bath,425562402,Rodrigo,,Commune de Genève,46.19516,6.14683,Entire home/apt,169,15,4,2023-11-12,0.22,1,59,3,
552047726544334831,Rental unit in Genève · 1 bedroom · 1 bed · 1.5 baths,442908284,Benjamin,,Commune de Genève,46.19631,6.16258,Entire home/apt,,3,1,2022-07-09,0.06,1,0,0,
552866786923926590,Rental unit in Genève · ★4.17 · 1 bedroom · 2 beds · 1 bath,197352611,Nassira,,Commune de Genève,46.20939,6.13352,Entire home/apt,199,2,6,2022-08-25,0.27,2,46,0,
554061316200889563,Bed and breakfast in Vernier · ★4.87 · 1 bedroom · 1 bed · 1.5 shared baths,441281321,Julieta,,Vernier,46.20672,6.07312,Private room,45,2,38,2023-12-04,1.83,5,179,15,
554063971965723176,Bed and breakfast in Vernier · ★4.67 · 1 bedroom · 1 bed · 1 private bath,441281321,Julieta,,Vernier,46.20693,6.07398,Private room,38,2,12,2023-10-27,1.10,5,318,12,
554084692213037892,Bed and breakfast in Genève · ★4.96 · 1 bedroom · 1 bed · 1.5 shared baths,11437698,Lucia,,Commune de Genève,46.2097,6.14918,Private room,120,1,99,2023-12-08,4.45,2,0,60,
554088538015644753,Bed and breakfast in Vernier · ★4.88 · 1 bedroom · 1 bed · 1.5 shared baths,441281321,Julieta,,Vernier,46.20675,6.07446,Private room,40,2,48,2023-11-17,2.16,5,342,21,
554434686238635034,Rental unit in Genève · ★4.92 · 1 bedroom · 1 bed · 1 bath,439970603,Mike,,Commune de Genève,46.21371,6.14482,Entire home/apt,97,1,77,2023-12-24,3.34,1,328,46,
554679719681980485,casa particular in Genève · 1 bedroom · 1 bed · 1 shared bath,141452870,Sohyr,,Commune de Genève,46.21737,6.14762,Private room,59,7,0,,,2,89,0,
554991956844095663,Rental unit in Genève · ★4.75 · 1 bedroom · 1 bed · 1 bath,26924432,Karim,,Commune de Genève,46.22069,6.13878,Entire home/apt,140,2,20,2023-09-30,0.87,6,5,7,
556578215387322159,Rental unit in Genève · ★5.0 · 1 bedroom · 1 bed · 1 bath,26040677,Indi,,Commune de Genève,46.20005,6.17345,Entire home/apt,114,2,3,2022-07-29,0.14,1,33,0,
557442954905856084,Rental unit in Genève · ★4.54 · 1 bedroom · 1 bed · 1 bath,221512357,Matifa,,Commune de Genève,46.21105,6.13071,Entire home/apt,155,1,28,2023-10-18,1.24,3,365,15,
558490249735905328,Hotel in Genève · ★4.88 · 1 bedroom · 1 bed · 1 bath,166151549,Valentino,,Commune de Genève,46.21152,6.14306,Private room,108,1,8,2023-11-17,0.47,18,336,6,
558604404822120367,Vacation home in Genève · ★4.58 · 2 bedrooms · 3 beds · 1 bath,258546281,Asunciona,,Commune de Genève,46.21478,6.13483,Entire home/apt,135,1,259,2023-11-28,11.39,1,229,136,
561394587629869152,Condo in Genève · 2 bedrooms · 3 beds · 1 bath,38901773,Timo,,Commune de Genève,46.2003,6.13052,Entire home/apt,,3,0,,,1,0,0,
563041028316098428,Condo in Genève · ★4.88 · 1 bedroom · 1 bed · 1 bath,445225429,Sophia,,Commune de Genève,46.21263,6.12727,Entire home/apt,123,2,32,2023-11-26,1.43,1,8,12,
563497532475364894,Rental unit in Genève · ★4.83 · 1 bedroom · 1 bed · 1 bath,40008210,Mathilde,,Commune de Genève,46.20265,6.16028,Entire home/apt,89,6,6,2023-12-10,0.82,1,80,6,
564280782380888746,Condo in Genève · 1 bedroom · 1 bed · 1 bath,349323361,Yannick,,Commune de Genève,46.21443,6.14854,Entire home/apt,429,1,2,2022-09-11,0.12,5,0,0,
564525101253850751,Rental unit in Genève · ★4.90 · 1 bedroom · 1 bed · 1 bath,427754448,Mélyna,,Commune de Genève,46.19482,6.14255,Entire home/apt,70,14,10,2023-07-13,0.45,1,2,3,
564846403563347845,Rental unit in Genève · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,244749809,Wagner,,Commune de Genève,46.2088,6.14699,Private room,82,1,248,2023-11-14,11.10,8,90,110,
566591957635069065,Rental unit in Genève · ★4.52 · 1 bedroom · 1 bed · 1.5 shared baths,31307191,Bianca,,Commune de Genève,46.211704,6.132181,Private room,62,1,23,2023-06-23,1.08,17,81,2,
568025985281789163,Condo in Vernier · 1 bedroom · 3 beds · 1 bath,4340068,Alessia,,Vernier,46.20289,6.0958,Entire home/apt,84,14,0,,,3,364,0,
569312779165446205,Rental unit in Thônex · 1 bedroom · 1 bed · 1 shared bath,318991728,Andrea,,Thônex,46.19037,6.20184,Private room,,1,0,,,1,0,0,
569862165617447969,Rental unit in Genève · ★4.75 · 1 bedroom · 1 bed · 1 bath,55814667,Jeremy,,Commune de Genève,46.19479,6.152,Entire home/apt,129,2,8,2022-06-17,0.36,1,10,0,
572075444289497137,Bed and breakfast in Plan-les-Ouates · 1 bedroom · 2 beds · 1 private bath,341518969,Valérie,,Plan-les-Ouates,46.16806,6.12399,Private room,,1,0,,,1,0,0,
572156376959223824,Rental unit in Genève · ★4.83 · 1 bedroom · 2 beds · 1.5 shared baths,3735504,Imen,,Commune de Genève,46.214821,6.146837,Private room,75,1,30,2023-12-09,1.40,1,65,12,
573807783026189034,Rental unit in Genève · ★4.37 · 2 bedrooms · 2 beds · 1 shared bath,417183898,Lucas,,Commune de Genève,46.21335,6.1449,Private room,51,1,51,2023-12-15,2.38,1,173,13,
574353026648940818,Rental unit in Genève · 1 bedroom · 1 bed · 1 bath,85241368,Grégoire,,Commune de Genève,46.20052,6.12843,Entire home/apt,80,1,1,2022-03-31,0.05,1,1,0,
575026973630209781,Rental unit in Carouge · 1 bedroom · 1 bed · 1 bath,103071235,Ramona,,Carouge,46.18633,6.13818,Entire home/apt,110,7,1,2022-04-18,0.05,9,208,0,
575027041612902213,Rental unit in Genève · ★5.0 · 1 bedroom · 1 bed · 1 bath,103071235,Ramona,,Commune de Genève,46.20072,6.16441,Entire home/apt,100,7,8,2023-05-03,0.45,9,210,4,
576075483201160338,Rental unit in Genève · ★5.0 · 4 bedrooms · 1 bed · 2.5 baths,1667362,Virna,,Commune de Genève,46.21255,6.15033,Entire home/apt,150,6,6,2023-08-28,0.29,1,145,3,
576573537775636673,Rental unit in Genève · ★4.72 · 1 bedroom · 1 bed · 1 shared bath,165708059,Lorena,,Commune de Genève,46.20798,6.14399,Private room,80,1,32,2023-10-31,1.48,2,365,23,
576675705454418151,Rental unit in Genève · ★4.77 · 1 bedroom · 1 bed · 1 bath,190441309,Estoni,,Commune de Genève,46.19329,6.14536,Entire home/apt,79,1,117,2023-12-26,5.36,1,0,58,
577539867915425423,Rental unit in Genève · ★4.86 · 1 bedroom · 1 bed · 1 private bath,8756440,Pilar,,Commune de Genève,46.21381,6.14875,Private room,,3,7,2022-07-23,0.32,1,0,0,
577915520314783955,Guesthouse in Le Grand-Saconnex · ★4.96 · 1 bedroom · 1 bed · 1.5 baths,437980136,Hanan,,Grand-Saconnex,46.22962,6.11779,Entire home/apt,180,1,28,2023-10-06,1.30,1,315,10,
578096837255948648,Condo in Genève · 1 bedroom · 1 bed · 1 bath,349323361,Yannick,,Commune de Genève,46.21452,6.15028,Entire home/apt,212,1,1,2022-08-29,0.06,5,265,0,
578606694325062834,Rental unit in Genève · 1 bedroom · 1 bed,248212464,Phuong,,Commune de Genève,46.20881241130827,6.136506334449461,Private room,90,3,0,,,1,262,0,
578867285239191602,Condo in Genève · 1 bedroom · 1 bed · 1 bath,349323361,Yannick,,Commune de Genève,46.21497,6.14816,Entire home/apt,238,1,1,2022-07-12,0.06,5,265,0,
580901635569001927,Villa in Troinex · 4 bedrooms · 5 beds · 2.5 baths,447939290,Pierre,,Troinex,46.16412,6.14309,Entire home/apt,350,7,1,2022-06-09,0.05,1,173,0,
582562008362400838,Rental unit in Genève · ★4.67 · 1 bedroom · 1 bed · 1 bath,12330851,Jingjing,,Commune de Genève,46.208694,6.134156,Entire home/apt,,1,3,2022-04-02,0.14,1,0,0,
588881203811931501,Rental unit in Genève · ★3.33 · 1 bedroom · 1 bed · 1 bath,188364203,Maya,,Commune de Genève,46.20341,6.15874,Entire home/apt,98,3,3,2022-09-30,0.16,1,365,0,
589471800601609591,Rental unit in Chêne-Bougeries · 1 bedroom · 1 bed · 1 bath,451027999,Amira,,Chêne-Bougeries,46.203365,6.184675,Entire home/apt,90,1,0,,,1,349,0,
589618652658707583,Condo in Genève · ★5.0 · 1 bedroom · 1 bed · 1 bath,2123070,Rafik,,Commune de Genève,46.20491,6.15887,Entire home/apt,150,10,7,2023-12-10,0.47,1,359,6,
590476296617953402,Rental unit in Genève · 1 bedroom · 1 bed · 1 shared bath,7195504,Julianna,,Commune de Genève,46.20368,6.159,Private room,100,3,0,,,1,365,0,
591923164370117736,Condo in Chêne-Bourg · ★4.20 · 1 bedroom · 1 bed · 1 bath,206620212,Sam,,Chêne-Bourg,46.19611,6.19442,Entire home/apt,80,4,5,2022-10-01,0.24,1,329,0,
591973523231946857,Rental unit in Genève · ★4.47 · 1 bedroom · 2 beds · 1 bath,431153829,Daniela,,Commune de Genève,46.19329,6.14306,Entire home/apt,93,3,17,2023-10-20,1.20,1,86,14,
594195276432192413,Condo in Genève · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,122085523,Iwona,,Commune de Genève,46.19224,6.16773,Private room,75,4,6,2023-09-08,0.66,1,363,6,
595299371110913562,Rental unit in Genève · 1 bedroom · 1 bed · 1 bath,273734321,Gaël,,Commune de Genève,46.19732,6.16257,Entire home/apt,123,4,1,2022-04-13,0.05,31,0,0,
595454932331954623,Rental unit in Genève · ★4.29 · 1 bedroom · 2 beds · 1 bath,452233507,Marion,,Commune de Genève,46.20914,6.13839,Entire home/apt,,2,7,2022-08-20,0.35,1,0,0,
595533062160825301,Condo in Genève · ★4.54 · 1 bedroom · 2 beds · 1 bath,3528377,Marc,,Commune de Genève,46.18587,6.15709,Entire home/apt,145,2,26,2023-05-23,1.24,86,0,12,
596006746979866260,Rental unit in Genève · ★4.81 · 1 bedroom · 2 beds · 1 bath,32104668,Marta,,Commune de Genève,46.20505,6.13697,Entire home/apt,155,2,32,2023-12-09,1.64,2,37,23,
596325283538749934,Rental unit in Genève · ★4.0 · 1 bedroom · 1 bed · 1 bath,31307191,Bianca,,Commune de Genève,46.2078857421875,6.142183780670166,Entire home/apt,107,1,3,2023-03-24,0.18,17,45,2,
596334163047305530,Rental unit in Genève · ★4.66 · 1 bedroom · 1 bed · 1 bath,452406873,Isabelle,,Commune de Genève,46.2078857421875,6.142183780670166,Entire home/apt,106,1,76,2023-11-25,3.90,4,46,41,
597012816458030071,Condo in Genève · ★5.0 · 1 bedroom · 4 beds · 1.5 baths,90458818,Veronica,,Commune de Genève,46.19112,6.15549,Entire home/apt,119,6,3,2023-09-04,0.52,2,110,3,
597024123595557955,Rental unit in Genève · ★4.80 · 2 bedrooms · 2 beds · 1 bath,13931638,Mattia,,Commune de Genève,46.20232,6.1594,Entire home/apt,,3,5,2023-07-16,0.26,1,0,2,
597398159418555691,Rental unit in Genève · ★4.83 · 2 bedrooms · 2 beds · 1.5 baths,522961602,Cherif,,Commune de Genève,46.20673,6.14117,Entire home/apt,,4,41,2023-11-30,1.97,1,0,23,
598209363855684833,Home in Veyrier · ★5.0 · 1 bedroom · 1 shared bath,128204859,Philippe,,Veyrier,46.17285,6.18101,Private room,53,1,27,2023-09-30,1.33,4,0,14,
598287174850347727,Rental unit in Genève · ★4.83 · 1 bedroom · 1 bed · 1 bath,47989859,Tay,,Commune de Genève,46.20515,6.1613,Entire home/apt,125,5,6,2023-11-25,0.32,1,215,2,
598310715581549876,Condo in Genève · ★4.81 · 1 bedroom · 2 beds · 1.5 shared baths,24254271,Kaat,,Commune de Genève,46.21383,6.14952,Private room,,2,31,2022-09-27,1.50,2,0,0,
598918776046400397,Rental unit in Genève · ★5.0 · 2 bedrooms · 2 beds · 1 bath,22325824,Stefanie,,Commune de Genève,46.20579,6.15671,Entire home/apt,170,3,10,2023-10-20,0.52,1,2,6,
599291629739920209,Rental unit in Genève · ★4.79 · 1 bedroom · 1 bed · 1 bath,4194798,Nicolas,,Commune de Genève,46.2099,6.13828,Entire home/apt,,3,28,2023-06-16,1.40,1,0,16,
599589618265173679,Rental unit in Genève · ★4.73 · 1 bedroom · 1 bed · 1 bath,249505236,Lara,,Commune de Genève,46.19686,6.14281,Entire home/apt,142,1,33,2023-12-02,1.61,1,365,15,
599981531953525614,Rental unit in Genève · 1 bedroom · 1 bed · 1 bath,31573512,Jean-Baptiste,,Commune de Genève,46.195148,6.152735,Entire home/apt,120,14,1,2023-09-27,0.33,1,301,1,
603232754482441353,Rental unit in Genève · 2 bedrooms · 2 beds · 1 bath,273734321,Gaël,,Commune de Genève,46.2231,6.12046,Entire home/apt,190,7,2,2022-06-12,0.10,31,0,0,
604268526289572016,Rental unit in Genève · ★5.0 · 1 bedroom · 1 bed · 1 bath,454128192,Yannis,,Commune de Genève,46.20195,6.1564,Entire home/apt,,2,4,2023-05-14,0.25,1,0,2,
605383435644996891,Loft in Genève · ★4.88 · 1 bedroom · 1 bed · 1 bath,35425633,Sylvie,,Commune de Genève,46.20941,6.12953,Entire home/apt,86,3,8,2023-01-01,0.40,1,0,2,
607095188029234835,Rental unit in Genève · ★5.0 · 1 bedroom · 2 beds · 1 bath,261751391,Ares,,Commune de Genève,46.2103,6.12983,Entire home/apt,,4,4,2022-08-26,0.23,1,0,0,
608396400194886619,Rental unit in Genève · ★5.0 · 1 bedroom · 1 bed · 1.5 shared baths,4425821,Julien,,Commune de Genève,46.21483,6.14605,Shared room,72,1,24,2023-12-06,1.17,2,90,16,
609041439374646286,casa particular in Onex · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,455125601,Delphine,,Onex,46.18063,6.09611,Private room,40,4,6,2022-06-09,0.29,1,272,0,
609266021079002019,Condo in Genève · 1 bedroom · 1 bed · 1 bath,4523557,Barbara,,Commune de Genève,46.21396,6.15154,Entire home/apt,134,2,1,2022-06-19,0.05,1,44,0,
609368262871532440,Rental unit in Genève · ★3.33 · 1 bedroom · 2 beds · 1 bath,455201840,Dumitru,,Commune de Genève,46.198284,6.136284,Entire home/apt,149,3,3,2022-06-01,0.15,4,365,0,
609758279324512142,Rental unit in Genève · 1 bedroom · 1 bed · 1.5 shared baths,413540292,Léo,,Commune de Genève,46.1944,6.15021,Private room,,2,2,2022-12-19,0.16,1,0,0,
609899352986079694,Rental unit in Genève · 1 bedroom · 2 beds · 1 bath,455201840,Dumitru,,Commune de Genève,46.19709,6.13555,Entire home/apt,245,3,0,,,4,365,0,
609973668742652534,Rental unit in Genève · ★4.33 · 2 bedrooms · 2 beds · 2 baths,455201840,Dumitru,,Commune de Genève,46.19726,6.13703,Entire home/apt,646,2,6,2023-08-15,0.30,4,365,3,
610601914443380949,Rental unit in Genève · ★4.75 · Studio · 1 bed · 1 bath,26924432,Karim,,Commune de Genève,46.20808,6.14089,Entire home/apt,154,2,44,2023-11-23,2.30,6,209,29,
610767190122297529,Rental unit in Meinier · 2 bedrooms · 3 beds · 1 bath,15185454,Stephan,,Meinier,46.24737,6.23068,Entire home/apt,130,14,0,,,1,281,0,
612282433245163413,Condo in Genève · ★4.50 · 1 bedroom · 1 bed · 1 bath,1901712,Gloria,,Commune de Genève,46.20821,6.13319,Entire home/apt,90,5,4,2023-09-15,0.21,1,70,1,
612288879963616014,Rental unit in Genève · ★4.65 · 1 bedroom · 1 bed · 1 shared bath,452406873,Isabelle,,Commune de Genève,46.211704,6.132181,Private room,66,1,136,2023-12-20,7.83,4,79,105,
612312227832942158,Rental unit in Genève · ★4.74 · 1 bedroom · 1 bed · 1 shared bath,452406873,Isabelle,,Commune de Genève,46.21170425415039,6.132181167602539,Private room,62,1,134,2023-12-19,6.69,4,81,78,
614246415754662870,Rental unit in Genève · ★4.57 · 1 bedroom · 2 beds · 1 shared bath,221841880,Ivan,,Commune de Genève,46.2119,6.13208,Private room,79,2,7,2022-10-31,0.38,4,267,0,
614291507916465825,Rental unit in Genève · ★3.11 · 1 bedroom · 2 beds · 1.5 shared baths,221841880,Ivan,,Commune de Genève,46.21175,6.12988,Private room,83,2,9,2023-06-23,0.45,4,144,4,
616304808978959293,Rental unit in Genève · ★4.0 · 2 bedrooms · 3 beds · 2 baths,8378383,Monther,,Commune de Genève,46.19383,6.16606,Entire home/apt,620,2,4,2023-08-11,0.23,1,365,3,
616463904013442950,Rental unit in Genève · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,4168022,Richard Tristan,,Commune de Genève,46.20186,6.16103,Private room,110,2,7,2023-08-31,0.37,1,319,1,
617775880175100313,Rental unit in Genève · ★4.56 · 3 bedrooms · 3 beds · 1 bath,457055855,Genève Volley,,Commune de Genève,46.19173,6.13816,Entire home/apt,150,4,18,2023-08-01,0.91,2,235,11,
618398888913107933,Condo in Genève · ★5.0 · 1 bedroom · 2 beds · 1 private bath,39503481,Martin,,Commune de Genève,46.20423,6.13752,Private room,,1,3,2022-12-09,0.16,1,0,0,
618485895044578635,Rental unit in Genève · ★4.55 · 1 bedroom · 1 bed · 1 bath,457055855,Genève Volley,,Commune de Genève,46.2119,6.1449,Entire home/apt,130,3,20,2023-07-10,1.00,2,214,9,
619172141572079073,Condo in Genève · ★4.75 · 4 bedrooms · 5 beds · 3 baths,21035275,Mark,,Commune de Genève,46.19121,6.1564,Entire home/apt,275,7,4,2023-08-14,0.23,1,135,2,
620277042851474350,Rental unit in Genève · ★4.54 · 1 bedroom · 1 bed · 1 bath,419901673,Romeo,,Commune de Genève,46.20169,6.14578,Entire home/apt,83,19,35,2023-12-15,2.00,6,298,19,
622165025110478340,Rental unit in Versoix · Studio · 1 bed · 1 bath,349865311,Ricardo Menezes,,Versoix,46.278198,6.1594,Entire home/apt,,6,2,2022-09-17,0.12,1,0,0,
622522525869756565,Rental unit in Genève · ★4.94 · 1 bedroom · 1 bed · 1 bath,458113219,Giuseppa,,Commune de Genève,46.21188,6.13572,Entire home/apt,132,3,17,2023-11-29,0.98,1,21,10,
623816393293057495,Rental unit in Genève · ★5.0 · 1 bedroom · 1 bed · 1.5 baths,137675123,Sandrine,,Commune de Genève,46.20383,6.16624,Entire home/apt,,3,10,2023-10-01,0.52,1,0,6,
625020173582193668,Rental unit in Genève · ★4.68 · 1 bedroom · 1 bed · 1 bath,5499970,Romain,,Commune de Genève,46.20697,6.14374,Entire home/apt,105,5,57,2023-11-30,2.91,6,40,31,
626462521479969496,Rental unit in Genève · 1 bedroom · 1 bed · 1 bath,26153653,Jean-Baptiste,,Commune de Genève,46.19055,6.15173,Entire home/apt,290,5,0,,,1,365,0,
626723118016540926,Rental unit in Onex · 2 bedrooms · 2 beds · 1 bath,459067726,Tiago,,Onex,46.18551,6.10187,Entire home/apt,161,1,0,,,1,359,0,
626799468858624227,Condo in Genève · 2 bedrooms · 2 beds · 1 bath,14971938,Pablo,,Commune de Genève,46.19931,6.16422,Entire home/apt,,6,2,2022-06-11,0.10,2,0,0,
627267614561572049,Rental unit in Genève · ★4.56 · 1 bedroom · 2 beds · 1.5 baths,870418,Nicolas,,Commune de Genève,46.20637130737305,6.161693096160889,Entire home/apt,,2,9,2023-08-26,0.48,1,0,5,
627512342389058022,Home in Thônex · 1 bedroom · 2 beds · 1.5 baths,459154432,Atikan,,Thônex,46.2044,6.2203,Private room,,1,1,2023-06-01,0.14,1,0,1,
627926852347469953,Rental unit in Genève · 2 bedrooms · 2 beds · 1 bath,25979932,Franck,,Commune de Genève,46.1908,6.14552,Entire home/apt,,4,2,2022-09-30,0.13,1,0,0,
628018793379716891,Rental unit in Genève · ★4.72 · 1 bedroom · 6 beds · 1 bath,387156254,Mauricio,,Commune de Genève,46.21301,6.14534,Entire home/apt,341,1,86,2023-12-10,4.49,2,342,54,
628967804485733087,Guesthouse in Bernex · ★5.0 · 1 bedroom · 1 bed · 1 bath,51708569,Fafa Et Annely,,Bernex,46.18275,6.08343,Entire home/apt,91,2,12,2023-08-26,0.62,1,84,5,
630100524322542397,Rental unit in Genève · ★4.94 · 1 bedroom · 1 bed · 1 bath,160473615,Tony,,Commune de Genève,46.18971,6.15276,Entire home/apt,74,5,31,2023-12-23,1.61,4,55,17,
630135513920463257,Rental unit in Genf · ★4.88 · 1 bedroom · 1 bed · 1 bath,103071235,Ramona,,Commune de Genève,46.19798,6.15979,Entire home/apt,95,14,8,2023-09-30,0.57,9,341,6,
630836755122939495,Condo in Genève · ★4.80 · 1 bedroom · 1 bed · 1 bath,460007892,Carole,,Commune de Genève,46.199673,6.149515,Entire home/apt,120,5,20,2023-07-08,1.07,1,80,6,
631502827768560528,Rental unit in Carouge · 1 bedroom · 1 bed · 1 bath,103071235,Ramona,,Carouge,46.18517,6.14046,Entire home/apt,100,1,0,,,9,239,0,
631543139506735766,Rental unit in Genève · ★4.73 · Studio · 1 bed · 1 bath,14919380,Ruchira,,Commune de Genève,46.215191,6.127975,Entire home/apt,58,3,22,2023-12-03,1.15,1,76,16,
632297698875111771,Rental unit in Le Grand-Saconnex · 3 bedrooms · 4 beds · 1.5 shared baths,358329884,Nourelhouda,,Grand-Saconnex,46.22935,6.12145,Private room,,7,2,2022-07-31,0.10,1,0,0,
633693365511971872,Rental unit in Genève · Studio · 1 bed · 1 bath,218583389,Victoire,,Commune de Genève,46.2037,6.15741,Entire home/apt,140,5,1,2022-06-30,0.05,1,17,0,
633804867799448365,Rental unit in Genève · ★4.86 · 1 bedroom · 1 bed · 1 shared bath,12766121,Erik,,Commune de Genève,46.20228,6.15917,Private room,64,29,7,2023-06-04,0.37,14,365,3,
634572962022156471,Rental unit in Genève · 1 bedroom · 1 bed · 1 bath,12766121,Erik,,Commune de Genève,46.20216,6.15922,Private room,68,29,2,2023-07-30,0.17,14,365,2,
635414759255537980,Villa in Vernier · ★3.67 · 1 bedroom · 1 bed · 1 bath,12766121,Erik,,Vernier,46.20766,6.0775,Private room,55,14,3,2023-08-23,0.25,14,365,3,
635513506471032079,Condo in Genève · ★4.60 · 2 bedrooms · 2 beds · 1 bath,8934538,Marc,,Commune de Genève,46.20155,6.16351,Entire home/apt,250,6,5,2023-05-22,0.28,1,68,2,
635528268897910460,Rental unit in Carouge · ★4.93 · 1 bedroom · 1 bed · 1 private bath,461104313,Cinthya,,Commune de Genève,46.190277,6.133568,Private room,60,1,110,2023-12-19,5.75,3,33,77,
